X,Y,Label
433843.11,2661416.25,1
431700.35,2662751.93,1
422935.39,2658106.14,1
423355.93,2658039.29,1
424065.61,2659225.79,1
421916.16,2661307.3,1
428123.53,2656212.22,1
427491.31,2657448.74,1
427391.63,2657289.31,1
427354.84,2657277.2,1
422755.19,2659783.35,1
423094.34,2659298.64,1
423439.11,2659856.57,1
423002.52,2659557.49,1
422900.35,2659465.77,1
425850.35,2654784.41,1
425904.91,2654953.29,1
425577.66,2655050.33,1
424717.02,2655799.14,1
424918.92,2655508.97,1
424904.69,2655490.59,1
425223.71,2655442.78,1
425637.85,2657934.98,1
425290.95,2655334.79,1
425290.95,2655334.79,1
427086.97,2650712.09,1
403117.73,2665051.92,1
403526.07,2664892.28,1
403464.68,2665000.35,1
403450.46,2664985.07,1
403500.41,2664855.55,1
403500.41,2664855.55,1
403500.41,2664855.55,1
403500.41,2664855.55,1
403500.41,2664855.55,1
403500.41,2664855.55,1
423204.86,2648397.94,1
425437.04,2653003.31,1
424285.91,2648846.16,1
423807.17,2650675.62,1
411271.8825,2643551.689,1
410701.7704,2660963.885,1
411322.5226,2660867.783,1
411324.2406,2661144.591,1
411336.6539,2663143.815,1
411336.6539,2663143.815,1
411336.6539,2663143.815,1
411336.6539,2663143.815,1
413426.221,2663130.989,1
412469.9419,2663751.913,1
401771.1942,2664282.96,1
398694.2489,2664427.499,1
402142.9114,2660835.464,1
398768.3828,2654953.239,1
405334.617,2660844.634,1
405330.7463,2660260.341,1
405726.1776,2660257.727,1
405717.8614,2658996.688,1
407101.9398,2658987.629,1
407451.8287,2656309.388,1
408384.3734,2656334.172,1
408412.3492,2656303.211,1
409885.3759,2656909.065,1
415074.1086,2757521.12,1
414989.6164,2757460.072,1
415745.4095,2757209.348,1
410922.4869,2761792.476,1
398596.1386,2658553.216,1
398652.5783,2658552.816,1
399064.6177,2656888.937,1
400764.211,2657523.053,1
401018.461,2657521.292,1
413505.1091,2757807.77,1
413505.1091,2757807.77,1
413841.7484,2757805.652,1
413056.3909,2757810.605,1
408468.3085,2656210.617,1
408305.386,2652828.264,1
425105.3267,2650085.608,1
407959.5729,2656183.096,1
432130.541,2791850.112,1
432133.3543,2791853.174,1
432073.3581,2791588.683,1
424946.9785,2648915.054,1
431110.9413,2645103.22,1
433404.7473,2637765.721,1
388915.326,2666091.05,0
417806.2608,2640200.444,0
424255.9643,2738770.926,0
385169.3877,2680206.343,0
421061.2944,2735585.143,0
434434.4558,2729577.697,0
380216.916,2727648.942,0
397603.2467,2682588.04,0
387491.5103,2648390.051,0
392832.9582,2788531.601,0
409298.3277,2677188.013,0
413046.9495,2669644.555,0
441475.4269,2695907.384,0
402271.9776,2727336.708,0
439077.3496,2750129.796,0
437236.4639,2680162.086,0
399104.8491,2781271.054,0
443120.3583,2753107.921,0
403617.8976,2783927.851,0
403007.3976,2682983.117,0
395391.9977,2749182.562,0
406960.3066,2691452.395,0
419813.9797,2673012.384,0
380899.3543,2757019.506,0
449278.6964,2769167.595,0
439293.9542,2611287.727,0
406226.7908,2750743.159,0
442945.6543,2607490.72,0
404611.5492,2757183.493,0
403002.55,2741200.465,0
416683.1658,2749314.123,0
384735.2049,2701631.18,0
441803.9878,2621007.197,0
443799.2554,2649736.683,0
385646.3247,2784879.779,0
418644.6814,2752668.504,0
421756.7654,2752378.061,0
405062.3008,2754234.491,0
399180.9812,2672048.369,0
386056.953,2618883.951,0
379786.342,2790756.87,0
399700.2087,2763479.096,0
439171.9726,2748618.694,0
441091.2159,2785347.733,0
435213.8962,2620439.788,0
440091.9319,2669509.632,0
419952.4669,2671708.515,0
429816.5534,2623398.078,0
415532.2336,2603545.132,0
387485.1515,2712399.202,0
377297.6423,2629390.268,0
380728.8717,2612633.588,0
373743.5952,2700576.942,0
411504.6329,2638353.369,0
448195.5749,2710459.89,0
382822.9343,2631161.505,0
443227.5531,2774386.023,0
413476.4915,2698504.723,0
391523.7268,2608511.862,0
418219.3835,2671131.831,0
426122.4172,2630963.396,0
427084.0599,2733624.492,0
378331.0752,2632980.801,0
399718.4095,2782203.597,0
442478.3431,2743061.308,0
390231.3436,2721067.582,0
447131.8295,2644161.11,0
396591.9867,2637189.599,0
411876.4271,2653299.859,0
404117.8723,2762887.496,0
436040.3322,2666207.539,0
376019.7846,2770292.569,0
443244.0845,2662762.294,0
382070.8302,2780835.93,0
447982.627,2641559.147,0
384920.3044,2743623.864,0
440780.283,2696253.066,0
445634.2481,2742833.517,0
396325.3043,2705938.071,0
378419.3483,2756596.134,0
383723.9872,2781169.403,0
385581.4729,2636279.152,0
408612.774,2769950.506,0
439053.4084,2693880.319,0
412248.095,2599337.844,0
430512.8585,2779365.879,0
